1642598700000,42191.33000000,42254.80000000,42153.32000000,42230.99000000,82.93930000,1642598999999,3500055.94077330,3116,36.35726000,1534291.07829310,0
1642599000000,42230.99000000,42272.28000000,42118.55000000,42132.31000000,100.63281000,1642599299999,4244923.61126880,3494,46.55446000,1964045.53602530,0
1642599300000,42132.30000000,42178.65000000,42116.66000000,42130.15000000,82.34717000,1642599599999,3470602.35336750,2687,35.98056000,1516541.43614310,0
1642599600000,42130.16000000,42150.00000000,42103.19000000,42117.33000000,60.42792000,1642599899999,2546017.31724600,2583,24.69586000,1040482.65516940,0
1642599900000,42117.33000000,42127.31000000,42000.00000000,42108.37000000,239.61149000,1642600199999,10082929.99435530,4615,115.17284000,4846461.52397300,0
1642600200000,42108.38000000,42175.38000000,42093.71000000,42097.87000000,136.31383000,1642600499999,5742216.67164430,3063,98.20467000,4136359.48595470,0
1642600500000,42097.86000000,42218.36000000,42093.59000000,42191.85000000,116.34765000,1642600799999,4907548.66158980,3130,62.57875000,2639728.42484550,0
1642600800000,42191.85000000,42299.99000000,42086.39000000,42089.99000000,162.10705000,1642601099999,6842294.66968790,4441,83.83331000,3539547.86337940,0
1642601100000,42089.99000000,42170.79000000,42057.19000000,42130.46000000,79.24580000,1642601399999,3337474.52414750,3162,53.77397000,2264643.36013730,0
1642601400000,42130.46000000,42185.00000000,42100.13000000,42110.63000000,56.46520000,1642601699999,2379085.14990810,2565,29.17705000,1229307.66520480,0
1642601700000,42110.63000000,42162.58000000,42082.25000000,42129.00000000,67.74849000,1642601999999,2853711.03598350,2659,37.70335000,1588088.57070650,0
1642602000000,42129.00000000,42209.05000000,42104.68000000,42156.37000000,63.76661000,1642602299999,2689348.23756750,2682,38.10829000,1607263.77187550,0
1642602300000,42156.37000000,42219.99000000,42135.01000000,42201.59000000,60.09376000,1642602599999,2533951.85227650,2690,29.79437000,1256441.71621010,0
1642602600000,42201.59000000,42359.98000000,42174.71000000,42233.93000000,375.48555000,1642602899999,15882030.87712550,6972,190.07977000,8040243.55737900,0
1642602900000,42233.94000000,42460.52000000,42213.55000000,42404.95000000,284.24997000,1642603199999,12048968.20882230,6675,164.57288000,6976213.38272250,0
1642603200000,42404.96000000,42548.39000000,42387.38000000,42476.72000000,434.47046000,1642603499999,18452367.54047190,7839,277.47334000,11783539.99311610,0
1642603500000,42476.72000000,42548.00000000,42349.51000000,42388.48000000,179.22902000,1642603799999,7610044.34978540,5014,81.22504000,3449596.26218700,0
1642603800000,42388.48000000,42444.42000000,42328.93000000,42420.48000000,159.54562000,1642604099999,6765132.67563750,4357,86.06980000,3649539.83096640,0
1642604100000,42420.49000000,42559.13000000,42374.66000000,42495.38000000,293.51090000,1642604399999,12468686.71302090,6303,168.86635000,7173896.41865510,0
1642604400000,42495.38000000,42532.65000000,42406.19000000,42467.88000000,157.48015000,1642604699999,6687579.30566360,4798,81.41769000,3457559.48175470,0
1642604700000,42467.88000000,42500.00000000,42362.00000000,42382.52000000,179.67896000,1642604999999,7622945.71428570,5053,78.00244000,3310088.18980410,0
1642605000000,42382.53000000,42465.10000000,42354.12000000,42433.00000000,132.24597000,1642605299999,5608438.01618110,4192,73.97287000,3137233.86814940,0
1642605300000,42432.99000000,42443.90000000,42325.33000000,42369.12000000,134.62150000,1642605599999,5706272.16862280,4657,62.23024000,2637863.88731200,0
1642605600000,42369.12000000,42386.27000000,42200.84000000,42220.96000000,195.16026000,1642605899999,8253578.84353040,5796,73.26282000,3098889.21470370,0
1642605900000,42220.97000000,42261.15000000,42190.00000000,42199.13000000,139.66981000,1642606199999,5897680.77670330,3941,68.83478000,2906642.55478930,0
